#! FIELDS cv.x cv.y file.free der_cv.x der_cv.y
#! SET min_cv.x -0.704992
#! SET max_cv.x 1.23736
#! SET nbins_cv.x  56
#! SET periodic_cv.x false
#! SET min_cv.y -0.407176
#! SET max_cv.y 0.903443
#! SET nbins_cv.y  39
#! SET periodic_cv.y false
   -0.704992000   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.669676509   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.634361018   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.599045527   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.563730036   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.528414545   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.493099055   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.457783564   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.422468073   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.387152582   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.351837091   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.316521600   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.281206109   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.245890618   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.210575127   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.175259636   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.139944145   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.104628655   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.069313164   -0.407176000   33.204474700   -0.000000000   -0.000000000
   -0.033997673   -0.407176000   33.204474697   -0.000000131   -0.000000129
    0.001317818   -0.407176000   33.204474673   -0.000001064   -0.000001085
    0.036633309   -0.407176000   33.204474537   -0.000006146   -0.000006550
    0.071948800   -0.407176000   33.204474005   -0.000024490   -0.000027699
    0.107264291   -0.407176000   33.204472363   -0.000075333   -0.000092937
    0.142579782   -0.407176000   33.204467767   -0.000201883   -0.000275075
    0.177895273   -0.407176000   33.204456279   -0.000479814   -0.000729320
    0.213210764   -0.407176000   33.204430913   -0.001005928   -0.001730033
    0.248526255   -0.407176000   33.204381272   -0.001862598   -0.003683579
    0.283841745   -0.407176000   33.204295470   -0.003037860   -0.007051502
    0.319157236   -0.407176000   33.204164949   -0.004346577   -0.012160588
    0.354472727   -0.407176000   33.203991076   -0.005423525   -0.018945487
    0.389788218   -0.407176000   33.203789377   -0.005862739   -0.026787722
    0.425103709   -0.407176000   33.203587057   -0.005455311   -0.034619148
    0.460419200   -0.407176000   33.203411899   -0.004392632   -0.041360296
    0.495734691   -0.407176000   33.203277949   -0.003233851   -0.046479379
